,depot,pc_001,pc_002,pc_003,pc_004,pc_005,pc_006,pc_007,pc_008,pc_009,pc_010,pc_011,pc_012,pc_013,pc_014,pc_015,pc_016,pc_017,pc_018,pc_019,pc_020,pc_021,pc_022,pc_023,pc_024,pc_025,pc_026,pc_027,pc_028,pc_029,pc_030,pc_031,pc_032,pc_033,pc_034,pc_035,pc_036,pc_037,pc_038,pc_039,pc_040,pc_041,pc_042,pc_043,pc_044,pc_045,pc_046,pc_047,pc_048,pc_049,pc_050,pc_051,pc_052,pc_053,pc_054,pc_055,pc_056,pc_057,pc_058,pc_059,pc_060,pc_061,pc_062,pc_063,pc_064,pc_065,pc_066,pc_067,pc_068,pc_069,pc_070,pc_071,pc_072,pc_073,pc_074,pc_075,pc_076,pc_077,pc_078,pc_079,pc_080,pc_081,pc_082,pc_083,pc_084,pc_085,pc_086,pc_087,pc_088,pc_089,pc_090,pc_091,pc_092,pc_093,pc_094,pc_095,pc_096,pc_097,pc_098,pc_099,pc_100
pc_067,40.083333333333336,31.1,32.93333333333333,18.0,22.566666666666666,40.6,35.166666666666664,36.7,26.18333333333333,13.4,37.73333333333333,5.666666666666668,35.916666666666664,37.56666666666667,12.7,36.15,53.46666666666667,6.916666666666668,36.0,45.76666666666666,37.766666666666666,37.03333333333333,26.75,21.88333333333333,35.166666666666664,29.95,36.91666666666666,18.116666666666667,22.35,31.5,8.683333333333334,28.03333333333333,25.25,46.9,51.11666666666667,35.48333333333333,67.21666666666667,38.55,26.716666666666665,50.8,40.9,33.5,39.5,49.2,29.73333333333333,27.63333333333333,13.783333333333333,38.96666666666667,40.46666666666667,30.78333333333333,34.28333333333333,53.73333333333333,46.9,36.28333333333333,32.916666666666664,30.13333333333333,41.15,43.8,31.98333333333333,51.33333333333334,35.266666666666666,9.433333333333334,51.51666666666666,18.05,40.96666666666667,39.91666666666666,48.56666666666667,0.0,20.15,25.83333333333333,33.95,39.5,28.78333333333333,36.36666666666667,33.18333333333333,39.266666666666666,35.31666666666667,38.85,12.633333333333333,47.9,13.15,39.38333333333333,13.45,30.016666666666666,13.116666666666667,12.733333333333333,28.75,39.13333333333333,47.13333333333333,37.8,26.88333333333333,51.63333333333333,43.71666666666667,23.83333333333333,36.45,36.88333333333333,34.916666666666664,37.25,29.68333333333333,37.55,17.183333333333334
pc_068,28.98333333333333,25.966666666666665,25.03333333333333,13.083333333333336,4.533333333333333,34.81666666666667,29.38333333333333,25.43333333333333,21.05,27.5,29.85,21.66666666666667,22.33333333333333,30.6,11.316666666666665,25.516666666666666,42.2,21.7,21.366666666666667,34.516666666666666,29.88333333333333,25.93333333333333,21.63333333333333,27.8,24.53333333333333,24.816666666666666,26.28333333333333,8.8,10.633333333333333,25.73333333333333,22.65,9.5,10.2,34.333333333333336,36.48333333333333,23.25,55.96666666666667,27.28333333333333,21.6,36.16666666666666,29.43333333333333,25.6,33.71666666666667,37.93333333333333,11.2,22.516666666666666,12.633333333333333,26.816666666666666,29.2,25.66666666666667,23.03333333333333,42.46666666666667,35.65,29.316666666666666,21.65,24.35,30.33333333333333,33.083333333333336,26.2,36.7,26.3,21.68333333333333,39.083333333333336,9.283333333333333,28.316666666666666,31.766666666666666,33.93333333333333,21.86666666666667,0.0,23.966666666666665,28.18333333333333,31.6,32.18333333333333,24.58333333333333,31.45,33.48333333333333,21.73333333333333,25.28333333333333,20.6,36.63333333333333,27.58333333333333,33.6,21.416666666666668,22.28333333333333,12.233333333333333,11.4,23.61666666666667,24.18333333333333,34.55,32.016666666666666,21.066666666666666,35.73333333333333,32.46666666666667,29.75,25.41666666666667,21.433333333333334,21.33333333333333,22.3,11.15,26.3,7.233333333333332
pc_069,22.23333333333333,9.466666666666667,12.65,30.16666666666667,23.55,17.883333333333333,12.45,20.933333333333334,9.516666666666667,31.48333333333333,18.316666666666666,24.066666666666666,18.416666666666668,15.933333333333335,30.45,18.65,40.56666666666667,24.11666666666667,25.13333333333333,32.88333333333333,18.516666666666666,19.533333333333328,10.083333333333334,9.55,17.666666666666668,9.566666666666666,19.416666666666668,25.88333333333333,21.68333333333333,8.066666666666666,25.066666666666666,14.033333333333333,25.35,35.63333333333333,38.05,19.316666666666666,50.06666666666667,25.65,10.116666666666667,37.41666666666666,38.91666666666666,13.316666666666665,16.783333333333335,27.66666666666667,15.066666666666665,8.333333333333334,31.066666666666666,19.85,22.41666666666667,12.033333333333333,23.2,43.76666666666666,34.0,14.65,19.85,6.683333333333334,18.766666666666666,21.033333333333328,8.533333333333333,39.55,16.0,22.516666666666666,40.03333333333333,26.38333333333333,23.03333333333333,17.2,36.8,24.28333333333333,23.65,0.0,11.25,17.733333333333334,10.533333333333333,18.866666666666667,8.833333333333334,16.55,17.816666666666666,21.35,14.266666666666667,35.0,29.98333333333333,15.933333333333335,16.766666666666666,12.516666666666667,30.86666666666667,30.48333333333333,7.833333333333332,25.41666666666667,35.85,14.35,9.383333333333333,37.03333333333333,33.75,10.95,17.2,22.73333333333333,17.416666666666668,23.53333333333333,14.066666666666665,26.45,22.68333333333333
pc_070,11.4,9.766666666666667,10.9,35.61666666666667,29.0,8.95,1.2,12.8,14.95,40.73333333333333,7.483333333333332,33.31666666666667,16.833333333333332,14.433333333333335,35.2,13.683333333333335,32.416666666666664,33.36666666666667,28.95,24.73333333333333,10.683333333333334,12.266666666666667,15.533333333333333,18.783333333333328,14.35,15.583333333333336,11.833333333333336,31.33333333333333,27.13333333333333,10.633333333333333,34.31666666666667,19.483333333333334,30.8,29.6,34.516666666666666,21.216666666666665,41.91666666666666,17.5,15.5,33.88333333333333,44.36666666666667,11.45,8.633333333333333,19.516666666666666,20.516666666666666,14.366666666666667,36.516666666666666,10.666666666666666,11.583333333333336,13.4,15.05,36.43333333333333,25.86666666666667,15.166666666666664,19.58333333333333,13.7,7.933333333333334,10.2,9.166666666666666,34.016666666666666,12.2,31.766666666666666,34.21666666666667,31.83333333333333,15.116666666666667,8.65,37.2,33.53333333333333,29.1,12.6,0.0,6.9,12.65,14.916666666666664,13.766666666666667,8.416666666666666,17.133333333333333,14.433333333333335,23.516666666666666,26.86666666666667,39.25,8.183333333333334,25.78333333333333,19.08333333333333,36.1,35.28333333333333,13.866666666666667,28.78333333333333,29.83333333333333,3.083333333333333,14.833333333333336,33.5,26.41666666666667,20.2,14.733333333333333,25.41666666666667,17.833333333333332,27.35,19.516666666666666,18.316666666666666,28.13333333333333
pc_071,11.95,13.383333333333333,11.05,41.36666666666667,34.36666666666667,17.966666666666665,8.766666666666667,21.816666666666666,19.816666666666666,48.01666666666666,7.65,40.61666666666667,17.366666666666667,14.6,40.95,13.833333333333336,41.45,40.65,35.95,34.56666666666667,10.85,12.816666666666665,19.033333333333328,27.18333333333333,14.9,17.983333333333334,12.366666666666667,37.083333333333336,32.86666666666667,14.25,41.6,24.86666666666667,36.16666666666666,34.95,39.86666666666667,21.75,50.95,23.18333333333333,19.25,39.23333333333333,49.75,11.616666666666667,14.35,28.55,25.9,17.9,42.266666666666666,11.216666666666667,12.133333333333333,14.65,22.766666666666666,41.78333333333333,34.88333333333333,15.333333333333336,20.766666666666666,17.316666666666666,8.466666666666667,10.75,12.783333333333333,39.36666666666667,12.35,39.05,39.56666666666667,37.56666666666667,15.65,11.2,42.56666666666667,40.81666666666667,34.46666666666667,20.433333333333334,9.016666666666667,0.0,21.66666666666667,15.45,19.05,13.1,17.683333333333334,14.983333333333333,30.8,35.88333333333333,46.53333333333333,15.916666666666664,34.4,19.25,41.85,41.016666666666666,18.45,34.65,35.18333333333333,8.633333333333333,18.05,38.85,31.766666666666666,28.58333333333333,14.9,31.266666666666666,18.366666666666667,34.35,24.9,26.03333333333333,33.86666666666667
pc_072,22.93333333333333,15.466666666666667,18.466666666666665,36.583333333333336,29.966666666666665,17.466666666666665,12.733333333333333,21.216666666666665,15.916666666666664,34.96666666666667,19.016666666666666,27.55,24.83333333333333,21.75,33.95,25.2,40.85,27.6,31.55,33.166666666666664,22.216666666666665,22.98333333333333,16.5,8.516666666666667,24.08333333333333,16.55,23.36666666666667,32.3,28.08333333333333,12.533333333333333,28.55,20.45,31.766666666666666,38.03333333333333,42.93333333333333,25.73333333333333,50.35,25.93333333333333,16.466666666666665,42.3,45.33333333333334,19.133333333333333,17.066666666666666,27.95,21.48333333333333,15.316666666666665,35.016666666666666,20.133333333333333,23.11666666666667,19.1,23.466666666666665,44.85,34.28333333333333,20.466666666666665,26.266666666666666,13.666666666666664,19.466666666666665,21.73333333333333,12.433333333333335,42.43333333333333,22.15,24.91666666666667,42.65,32.78333333333333,23.316666666666666,17.483333333333334,43.21666666666667,27.766666666666666,30.066666666666666,10.283333333333333,11.533333333333333,18.433333333333334,0.0,25.98333333333333,6.383333333333334,16.833333333333332,24.23333333333333,23.9,17.933333333333334,35.28333333333333,33.48333333333333,15.933333333333335,15.516666666666667,18.933333333333334,34.35,33.96666666666667,14.833333333333336,31.83333333333333,38.25,14.616666666666667,15.8,41.91666666666666,34.85,9.933333333333334,23.33333333333333,29.15,23.83333333333333,29.95,20.483333333333334,26.73333333333333,29.1
pc_073,7.466666666666668,13.7,10.083333333333334,31.466666666666665,24.466666666666665,23.55,14.333333333333336,15.683333333333335,15.45,42.65,10.1,35.23333333333333,4.816666666666666,15.65,31.05,6.183333333333334,32.45,35.28333333333333,22.55,24.766666666666666,12.783333333333333,4.416666666666667,18.066666666666666,22.18333333333333,2.333333333333333,17.016666666666666,4.5,27.18333333333333,22.98333333333333,17.733333333333334,36.21666666666667,14.966666666666667,26.266666666666666,25.466666666666665,30.36666666666667,9.2,46.21666666666667,15.366666666666667,18.266666666666666,29.73333333333333,39.85,10.65,14.466666666666667,28.18333333333333,16.0,16.933333333333334,32.36666666666667,6.35,7.85,13.683333333333335,13.283333333333333,32.3,25.9,14.366666666666667,8.216666666666667,16.95,8.8,11.566666666666665,17.4,29.88333333333333,10.8,33.68333333333333,30.08333333333333,27.68333333333333,7.85,11.3,33.06666666666667,35.43333333333333,24.58333333333333,18.366666666666667,14.6,13.133333333333333,26.6,0.0,23.88333333333333,13.2,5.133333333333334,6.55,25.43333333333333,26.88333333333333,41.15,20.916666666666668,29.91666666666667,10.966666666666667,31.966666666666665,31.13333333333333,17.466666666666665,22.08333333333333,25.7,14.216666666666667,9.766666666666667,29.36666666666667,22.28333333333333,24.13333333333333,8.6,19.033333333333328,5.816666666666666,20.966666666666665,15.0,16.55,23.98333333333333
pc_074,21.2,10.566666666666666,13.566666666666665,36.41666666666666,29.78333333333333,17.083333333333332,13.733333333333333,22.216666666666665,15.75,39.03333333333333,17.283333333333335,31.61666666666667,24.65,16.85,36.0,21.83333333333333,41.85,31.66666666666667,31.36666666666667,34.166666666666664,19.75,22.066666666666666,16.333333333333332,12.583333333333336,21.83333333333333,16.133333333333333,21.63333333333333,32.11666666666667,27.91666666666667,7.616666666666666,32.6,20.283333333333328,31.58333333333333,39.03333333333333,43.93333333333333,25.566666666666666,51.35,26.93333333333333,16.366666666666667,43.3,45.16666666666666,14.233333333333333,18.066666666666666,28.95,21.316666666666666,14.583333333333336,37.31666666666667,20.466666666666665,21.383333333333333,14.2,24.48333333333333,45.86666666666667,35.28333333333333,15.566666666666665,26.1,12.8,17.733333333333334,20.0,7.533333333333332,43.43333333333333,17.233333333333334,28.98333333333333,43.65,32.61666666666667,24.316666666666666,18.483333333333334,43.05,31.816666666666666,29.9,8.733333333333333,12.533333333333333,16.7,6.433333333333334,23.03333333333333,0.0,17.833333333333332,24.066666666666666,24.23333333333333,22.0,36.28333333333333,37.53333333333333,11.033333333333333,19.58333333333333,18.766666666666666,36.9,36.06666666666667,14.083333333333336,31.65,39.25,13.316666666666665,15.616666666666667,42.91666666666666,35.85,13.983333333333333,18.433333333333334,28.98333333333333,23.65,29.78333333333333,20.316666666666666,27.73333333333333,28.91666666666667
pc_075,12.666666666666664,16.766666666666666,14.933333333333335,38.11666666666667,30.41666666666667,14.933333333333335,10.6,12.966666666666667,20.4,46.18333333333333,11.516666666666667,38.766666666666666,14.266666666666667,18.466666666666665,37.68333333333333,15.883333333333333,32.6,38.81666666666667,29.11666666666667,24.9,14.733333333333333,10.25,20.983333333333334,24.23333333333333,12.7,21.033333333333328,12.733333333333333,33.81666666666667,29.61666666666667,17.516666666666666,39.766666666666666,24.4,32.18333333333333,29.0,33.916666666666664,16.8,42.833333333333336,13.116666666666667,20.95,33.28333333333333,45.76666666666666,15.5,4.3,20.416666666666668,25.43333333333333,19.8,39.016666666666666,7.4,10.483333333333333,18.533333333333328,15.216666666666667,35.833333333333336,26.03333333333333,19.2,15.683333333333335,18.15,9.766666666666667,12.033333333333333,16.166666666666668,33.416666666666664,16.233333333333334,37.21666666666667,33.61666666666667,34.31666666666667,10.516666666666667,4.75,36.61666666666667,38.98333333333333,34.016666666666666,18.05,10.016666666666667,10.933333333333335,18.1,13.266666666666667,19.216666666666665,0.0,14.566666666666665,11.166666666666664,28.966666666666665,27.03333333333333,44.68333333333333,13.633333333333333,31.23333333333333,20.566666666666666,38.6,37.766666666666666,19.316666666666666,28.966666666666665,29.23333333333333,12.033333333333333,19.366666666666667,32.9,25.816666666666666,25.63333333333333,18.2,25.58333333333333,15.266666666666667,27.53333333333333,24.43333333333333,18.483333333333334,30.61666666666667
pc_076,9.166666666666666,16.816666666666666,13.2,28.38333333333333,21.383333333333333,24.08333333333333,16.05,14.366666666666667,14.35,41.55,11.816666666666665,34.15,4.05,18.766666666666666,27.966666666666665,10.033333333333333,31.13333333333333,34.2,19.466666666666665,23.45,16.383333333333333,6.116666666666666,14.933333333333335,21.1,6.133333333333334,18.133333333333333,6.966666666666668,24.1,19.883333333333333,19.033333333333328,35.13333333333333,11.883333333333333,23.18333333333333,24.38333333333333,29.3,6.116666666666666,44.9,14.283333333333333,14.9,28.66666666666667,36.766666666666666,13.766666666666667,14.85,26.86666666666667,12.916666666666664,15.816666666666665,29.28333333333333,7.0,9.383333333333333,16.8,11.966666666666667,31.216666666666665,24.58333333333333,17.483333333333334,5.133333333333334,17.65,10.516666666666667,13.266666666666667,19.516666666666666,28.8,13.916666666666664,32.583333333333336,29.0,24.58333333333333,8.5,11.95,31.13333333333333,34.35,21.48333333333333,17.283333333333335,16.3,14.833333333333336,25.48333333333333,4.783333333333333,26.33333333333333,13.85,0.0,5.466666666666668,24.33333333333333,25.566666666666666,40.06666666666667,22.63333333333333,28.83333333333333,11.833333333333336,28.86666666666667,28.03333333333333,16.933333333333334,19.0,24.61666666666667,15.916666666666664,10.633333333333333,28.28333333333333,21.2,23.05,11.716666666666667,15.95,5.05,17.866666666666667,11.916666666666664,15.233333333333333,20.883333333333333
pc_077,8.783333333333333,17.983333333333334,14.383333333333333,30.23333333333333,22.98333333333333,20.666666666666668,14.2,12.05,18.33333333333333,46.0,10.116666666666667,38.11666666666667,5.716666666666668,18.85,29.816666666666666,10.466666666666667,28.816666666666666,38.16666666666666,21.25,21.133333333333333,15.1,4.933333333333334,18.916666666666668,25.066666666666666,7.4,21.3,7.416666666666668,25.95,21.73333333333333,19.683333333333334,39.11666666666667,15.85,24.316666666666666,21.83333333333333,26.75,8.033333333333333,42.583333333333336,11.733333333333333,18.866666666666667,26.11666666666667,37.88333333333333,14.933333333333335,11.033333333333333,24.55,16.883333333333333,19.8,31.13333333333333,4.25,6.6,17.983333333333334,9.65,28.66666666666667,22.266666666666666,18.65,6.9,21.25,8.816666666666666,11.583333333333336,18.216666666666665,26.25,15.083333333333336,36.56666666666667,26.45,26.43333333333333,3.45,9.2,29.43333333333333,38.333333333333336,25.466666666666665,21.25,14.45,12.983333333333333,23.816666666666666,6.566666666666666,24.48333333333333,10.683333333333334,6.016666666666668,0.0,28.316666666666666,23.25,44.03333333333333,19.366666666666667,32.8,15.266666666666667,30.716666666666665,29.9,21.766666666666666,20.783333333333328,22.066666666666666,14.066666666666665,14.05,25.73333333333333,18.65,27.016666666666666,12.883333333333333,17.733333333333334,6.716666666666668,19.65,15.883333333333333,12.916666666666664,22.75
pc_078,28.53333333333333,19.55,21.383333333333333,22.55,24.0,29.05,23.61666666666667,32.1,14.633333333333333,19.016666666666666,26.18333333333333,11.616666666666667,24.36666666666667,26.016666666666666,18.0,24.6,49.45,11.65,31.08333333333333,41.766666666666666,26.216666666666665,25.48333333333333,15.2,10.333333333333334,23.61666666666667,18.4,25.36666666666667,19.55,23.78333333333333,19.95,12.6,19.983333333333334,26.68333333333333,41.583333333333336,44.0,25.266666666666666,61.23333333333333,34.53333333333333,15.166666666666664,43.36666666666667,42.333333333333336,21.95,27.95,38.81666666666667,21.016666666666666,16.083333333333332,19.066666666666666,27.41666666666667,28.91666666666667,19.233333333333334,30.28333333333333,49.71666666666667,42.88333333333333,24.73333333333333,25.8,18.58333333333333,29.6,32.25,20.433333333333334,45.5,23.716666666666665,10.05,45.98333333333333,19.466666666666665,28.93333333333333,28.36666666666667,42.75,11.816666666666665,21.58333333333333,14.283333333333333,22.4,27.95,17.383333333333333,24.816666666666666,21.78333333333333,27.716666666666665,23.766666666666666,27.3,0.0,43.88333333333333,17.533333333333335,27.83333333333333,6.283333333333332,18.466666666666665,18.4,18.016666666666666,17.2,31.36666666666667,41.8,26.25,15.333333333333336,42.98333333333333,39.7,12.283333333333333,24.9,28.68333333333333,23.36666666666667,29.48333333333333,20.016666666666666,33.53333333333333,18.616666666666667
pc_079,29.55,35.46666666666667,35.15,38.78333333333333,31.08333333333333,32.1,28.4,13.883333333333333,34.73333333333333,54.55,30.88333333333333,48.7,26.05,39.61666666666667,38.36666666666667,31.23333333333333,9.316666666666666,48.75,29.8,6.933333333333334,35.86666666666667,25.7,35.31666666666667,41.46666666666667,28.16666666666667,38.2,28.18333333333333,34.5,30.3,34.7,49.7,29.966666666666665,32.86666666666667,25.61666666666667,30.516666666666666,23.016666666666666,38.266666666666666,21.78333333333333,35.266666666666666,29.88333333333333,41.21666666666667,35.7,27.16666666666667,13.666666666666664,29.316666666666666,36.2,39.68333333333333,25.016666666666666,27.36666666666667,38.75,18.916666666666668,18.9,5.9833333333333325,39.41666666666666,20.433333333333334,35.31666666666667,29.58333333333333,32.35,34.2,30.016666666666666,35.85,48.73333333333333,30.216666666666665,34.98333333333333,23.83333333333333,28.66666666666667,33.21666666666667,48.91666666666666,36.68333333333333,35.21666666666667,27.18333333333333,34.083333333333336,35.266666666666666,26.9,36.38333333333333,26.816666666666666,25.716666666666665,23.216666666666665,44.71666666666667,0.0,54.61666666666667,30.816666666666666,48.46666666666667,34.6,39.266666666666666,38.45,36.48333333333333,28.216666666666665,25.83333333333333,30.266666666666666,33.4,29.5,15.133333333333333,42.81666666666667,33.65,26.35,27.05,28.2,28.316666666666666,22.18333333333333,31.3
pc_080,44.36666666666667,35.36666666666667,37.2,20.716666666666665,29.93333333333333,44.86666666666667,39.43333333333333,44.06666666666667,30.45,3.066666666666667,42.016666666666666,7.2666666666666675,40.18333333333333,41.833333333333336,20.08333333333333,40.41666666666666,60.83333333333334,9.233333333333333,43.36666666666667,53.15,42.03333333333333,41.3,31.03333333333333,26.15,39.43333333333333,34.21666666666667,41.18333333333333,25.48333333333333,29.73333333333333,35.78333333333333,10.933333333333335,35.4,32.61666666666667,54.28333333333333,58.48333333333333,41.1,74.6,45.91666666666666,30.98333333333333,58.16666666666666,48.26666666666666,37.766666666666666,43.76666666666666,54.63333333333333,36.85,31.91666666666667,21.15,43.23333333333333,44.73333333333333,35.06666666666667,41.66666666666666,61.1,54.26666666666666,40.55,40.28333333333333,34.4,45.43333333333333,48.06666666666667,36.266666666666666,58.7,39.53333333333333,12.0,58.9,23.66666666666667,44.75,44.18333333333333,55.95,10.883333333333333,27.516666666666666,30.11666666666667,38.23333333333333,43.76666666666666,33.05,40.63333333333333,37.45,43.53333333333333,39.583333333333336,43.13333333333333,16.916666666666668,55.26666666666666,0.0,43.65,17.716666666666665,34.3,20.5,20.116666666666667,33.016666666666666,46.5,54.5,42.06666666666667,31.15,59.01666666666666,51.1,28.1,40.73333333333333,44.5,39.18333333333333,44.63333333333333,35.85,44.93333333333333,24.55
pc_081,17.8,10.066666666666666,13.05,40.03333333333333,33.4,11.3,7.966666666666668,16.45,18.45,45.13333333333333,13.883333333333333,37.73333333333333,22.216666666666665,16.333333333333332,39.6,20.066666666666666,36.06666666666667,37.78333333333333,32.6,28.38333333333333,17.083333333333332,18.666666666666668,17.666666666666668,22.4,20.75,16.666666666666668,18.233333333333334,35.73333333333333,31.53333333333333,9.466666666666667,38.71666666666667,23.9,35.666666666666664,33.25,38.15,24.83333333333333,45.56666666666667,21.15,17.883333333333333,37.516666666666666,49.23333333333333,13.733333333333333,12.283333333333333,23.16666666666667,24.93333333333333,16.4,40.91666666666666,15.35,17.983333333333334,13.683333333333335,18.7,40.083333333333336,29.516666666666666,15.05,23.23333333333333,13.316666666666665,14.333333333333336,16.6,8.783333333333333,37.65,16.733333333333334,36.16666666666666,37.86666666666667,36.23333333333333,18.55,12.7,40.85,37.93333333333333,33.5,16.433333333333334,6.75,13.3,16.266666666666666,21.3,10.95,12.05,22.516666666666666,19.116666666666667,27.91666666666667,30.5,43.65,0.0,29.4,21.93333333333333,40.516666666666666,39.68333333333333,15.9,32.43333333333333,33.46666666666667,9.616666666666667,19.233333333333334,37.13333333333333,30.066666666666666,23.8,17.933333333333334,29.066666666666666,23.13333333333333,31.0,23.93333333333333,21.966666666666665,32.53333333333333
pc_082,33.6,23.63333333333333,26.45,22.966666666666665,24.41666666666667,30.816666666666666,26.1,34.583333333333336,19.7,19.45,31.25,12.033333333333333,29.43333333333333,30.1,18.416666666666668,29.66666666666667,54.2,12.083333333333336,36.15,46.51666666666666,31.28333333333333,30.55,20.266666666666666,10.833333333333336,28.66666666666667,23.466666666666665,30.43333333333333,19.966666666666665,24.216666666666665,22.23333333333333,13.016666666666667,25.05,27.11666666666667,46.63333333333333,49.06666666666667,30.33333333333333,63.7,39.28333333333333,20.233333333333334,48.43333333333333,42.75,27.0,30.41666666666667,41.3,26.08333333333333,21.15,19.5,32.48333333333333,33.98333333333333,24.3,36.15,55.6,47.65,28.816666666666666,30.86666666666667,20.85,32.93333333333333,35.2,22.716666666666665,50.56666666666667,28.766666666666666,9.4,51.03333333333333,19.9,34.0,30.83333333333333,47.81666666666667,12.233333333333333,22.016666666666666,16.616666666666667,24.88333333333333,31.9,15.333333333333336,29.86666666666667,19.733333333333334,30.18333333333333,28.83333333333333,32.36666666666667,6.15,48.63333333333333,17.95,29.3,0.0,23.53333333333333,18.83333333333333,18.45,22.016666666666666,36.41666666666666,46.86666666666667,28.516666666666666,20.383333333333333,48.05,45.58333333333334,11.833333333333336,29.966666666666665,33.75,28.43333333333333,34.55,25.08333333333333,39.41666666666666,19.05
pc_083,14.266666666666667,13.466666666666667,9.85,29.016666666666666,22.016666666666666,23.266666666666666,18.733333333333334,24.18333333333333,9.5,36.7,14.666666666666664,29.3,12.166666666666664,15.416666666666664,28.58333333333333,10.333333333333334,40.95,29.35,23.6,33.25,14.7,11.216666666666667,10.083333333333334,16.25,9.333333333333334,13.283333333333333,11.1,24.716666666666665,20.516666666666666,14.183333333333335,30.28333333333333,12.5,23.816666666666666,33.95,36.516666666666666,13.666666666666664,54.7,23.85,10.05,35.88333333333333,37.38333333333333,10.416666666666666,21.266666666666666,33.05,13.533333333333333,10.966666666666667,29.9,13.15,14.65,13.45,21.766666666666666,40.78333333333333,34.38333333333333,14.133333333333333,14.2,12.8,15.616666666666667,18.366666666666667,14.666666666666664,38.03333333333333,11.116666666666667,27.73333333333333,38.56666666666667,25.216666666666665,14.666666666666664,18.1,35.266666666666666,29.5,22.11666666666667,12.433333333333335,16.633333333333333,16.416666666666668,20.633333333333333,10.533333333333333,23.66666666666667,20.016666666666666,12.166666666666664,13.983333333333333,19.483333333333334,35.38333333333333,35.21666666666667,21.93333333333333,23.98333333333333,0.0,29.5,28.66666666666667,12.083333333333336,23.88333333333333,34.18333333333333,18.616666666666667,3.816666666666667,35.5,30.766666666666666,18.2,10.233333333333333,21.2,11.15,22.0,12.533333333333333,25.03333333333333,21.516666666666666
pc_084,36.98333333333333,33.65,33.03333333333333,10.816666666666665,15.233333333333333,42.48333333333333,37.05,29.36666666666667,28.716666666666665,20.316666666666666,37.85,14.466666666666667,30.33333333333333,38.6,3.3666666666666667,33.516666666666666,46.13333333333333,14.516666666666667,28.66666666666667,38.45,37.88333333333333,33.93333333333333,29.3,26.7,32.516666666666666,32.5,34.28333333333333,10.783333333333333,15.033333333333333,33.4,15.466666666666667,20.7,17.933333333333334,39.583333333333336,43.8,28.16666666666667,59.9,31.23333333333333,29.266666666666666,43.48333333333333,33.56666666666667,33.6,40.3,41.86666666666667,22.4,30.18333333333333,3.15,34.81666666666667,37.16666666666666,33.333333333333336,26.966666666666665,46.41666666666666,39.583333333333336,37.31666666666667,25.58333333333333,32.016666666666666,38.31666666666667,41.083333333333336,33.88333333333333,44.0,34.3,14.5,44.2,10.716666666666667,33.65,39.766666666666666,41.25,14.683333333333335,12.833333333333336,30.66666666666667,35.85,39.6,33.6,32.583333333333336,38.0,39.95,29.73333333333333,33.016666666666666,17.466666666666665,40.583333333333336,20.383333333333333,41.266666666666666,18.266666666666666,30.28333333333333,0.0,3.95,31.3,31.816666666666666,39.8,39.68333333333333,29.066666666666666,44.31666666666667,36.4,28.65,33.416666666666664,29.566666666666666,29.33333333333333,29.93333333333333,22.35,30.23333333333333,9.866666666666667
pc_085,36.06666666666667,32.73333333333333,32.11666666666667,9.9,14.316666666666665,41.56666666666667,36.13333333333333,28.45,27.8,20.416666666666668,36.93333333333333,14.583333333333336,29.41666666666667,37.68333333333333,3.9166666666666665,32.6,45.21666666666667,14.616666666666667,27.75,37.53333333333333,36.96666666666667,33.016666666666666,28.38333333333333,26.8,31.6,31.58333333333333,33.36666666666667,9.866666666666667,14.116666666666667,32.48333333333333,15.566666666666665,19.783333333333328,17.016666666666666,38.66666666666666,42.86666666666667,27.25,58.98333333333333,30.316666666666666,28.35,42.55,32.65,32.68333333333333,39.38333333333333,40.95,21.48333333333333,29.266666666666666,4.216666666666667,33.9,36.25,32.416666666666664,26.05,45.5,38.66666666666666,36.4,24.66666666666667,31.1,37.4,40.16666666666666,32.96666666666667,43.08333333333334,33.38333333333333,14.6,43.28333333333333,9.8,32.71666666666667,38.85,40.333333333333336,14.783333333333333,11.916666666666664,30.766666666666666,34.93333333333333,38.68333333333333,33.7,31.66666666666667,38.11666666666667,39.03333333333333,28.816666666666666,32.1,17.566666666666666,39.66666666666666,20.5,40.35,18.383333333333333,29.36666666666667,3.783333333333333,0.0,30.38333333333333,30.9,38.88333333333333,38.766666666666666,28.15,43.4,35.48333333333333,28.75,32.5,28.65,28.41666666666667,29.016666666666666,21.433333333333334,29.316666666666666,8.95
